id,user_id,order_date,status,payment_method,total_amount
6496,165,2025-08-05 18:35:31.510594,cancelled,credit,55209
6497,114,2024-10-11 05:06:30.851938,cancelled,credit,8217
6498,59,2026-03-24 21:48:38.290911,paid,sbp,113689
6499,420,2025-03-13 12:46:16.144651,paid,credit,183404
6500,764,2025-08-06 18:20:51.896219,paid,credit,3558
6501,64,2024-12-31 20:44:19.711356,paid,sbp,54565
6502,766,2025-10-10 21:50:00.010361,paid,credit,91253
6503,199,2026-01-22 10:53:35.829030,cancelled,sbp,52427
6504,894,2026-07-01 06:03:34.585820,paid,card,87348
6505,647,2025-12-09 09:11:06.620865,paid,sbp,50044
6506,277,2025-03-01 15:36:15.459535,paid,credit,64588
6507,564,2025-03-06 07:03:38.731332,cancelled,card,96134
6508,567,2026-01-29 17:02:02.138959,cancelled,card,112557
6509,863,2025-06-19 19:20:07.157580,cancelled,card,176011
6510,798,2025-08-23 23:39:22.697868,cancelled,credit,19370
6511,62,2026-06-19 12:21:15.411314,delivered,sbp,142980
6512,715,2025-04-14 08:35:29.256361,delivered,card,122901
6513,775,2024-12-12 23:11:07.408020,delivered,card,62542
6514,182,2025-07-24 19:46:12.800167,cancelled,card,134491
6515,625,2026-02-16 20:30:17.232956,delivered,credit,56437
6516,220,2025-12-22 21:23:16.447622,delivered,sbp,198817
6517,86,2025-06-28 10:53:08.788764,cancelled,sbp,169461
6518,117,2024-08-27 20:43:47.137633,cancelled,credit,199619
6519,848,2025-09-22 15:45:01.848248,delivered,card,107241
6520,466,2025-11-28 18:21:57.305428,paid,card,116784
6521,566,2026-02-25 16:40:18.270194,delivered,card,3215
6522,997,2025-02-17 17:43:19.259174,paid,card,43646
6523,680,2025-02-17 06:56:17.378266,cancelled,card,55723
6524,922,2026-07-04 22:53:59.652751,paid,credit,162586
6525,157,2026-06-28 00:22:34.486550,paid,credit,144705
6526,870,2024-10-01 22:51:18.413130,cancelled,credit,61669
6527,358,2024-09-25 17:55:40.759985,paid,sbp,196245
6528,615,2024-07-20 18:44:11.218581,cancelled,card,141505
6529,489,2024-10-23 21:04:30.811821,delivered,credit,196012
6530,964,2024-07-21 12:57:56.942941,cancelled,card,109446
6531,976,2026-03-19 02:09:04.298143,delivered,sbp,104093
6532,98,2025-02-05 23:01:09.416091,cancelled,card,113753
6533,774,2026-05-14 02:49:52.751939,cancelled,credit,100054
6534,846,2026-06-20 17:28:40.191246,cancelled,card,4644
6535,651,2025-07-25 03:42:26.046459,cancelled,credit,29332
6536,877,2025-07-18 00:16:57.908733,cancelled,sbp,67844
6537,789,2024-07-15 16:14:36.479146,paid,credit,36406
6538,479,2025-11-07 01:38:27.051590,cancelled,sbp,110413
6539,120,2024-08-03 21:27:29.520489,delivered,credit,185135
6540,114,2026-06-11 01:28:46.080744,delivered,credit,112838
6541,594,2025-04-24 22:25:01.701530,cancelled,credit,67736
6542,555,2026-05-12 13:06:28.720190,cancelled,sbp,94735
6543,677,2024-09-10 05:00:48.338138,delivered,card,195524
6544,692,2024-07-12 18:01:00.453052,paid,credit,194859
6545,155,2026-01-28 03:26:12.922580,cancelled,sbp,101794
6546,378,2025-09-21 23:52:23.713442,cancelled,sbp,142949
6547,394,2025-08-25 07:11:09.428405,paid,credit,95773
6548,589,2024-09-27 14:10:52.229169,paid,card,87848
6549,459,2025-01-18 03:28:14.884793,paid,sbp,164675
6550,520,2025-04-02 09:20:40.797674,cancelled,credit,45600
6551,352,2026-03-25 07:14:28.023080,delivered,card,160900
6552,280,2025-10-01 19:40:57.395054,cancelled,sbp,167698
6553,652,2026-03-22 23:49:26.393953,paid,sbp,196507
6554,306,2026-02-11 01:23:59.568803,paid,credit,162338
6555,24,2025-04-07 07:25:53.890684,delivered,sbp,167469
6556,487,2024-08-20 00:32:56.918121,paid,credit,111004
6557,434,2025-08-11 08:24:30.771844,cancelled,sbp,19496
6558,783,2025-03-23 13:36:11.216295,delivered,credit,165197
6559,406,2026-06-25 01:29:28.195355,delivered,card,150439
6560,4,2026-03-14 10:18:33.472119,cancelled,credit,122874
6561,315,2025-08-02 19:18:19.017756,cancelled,credit,133555
6562,262,2025-01-02 00:03:27.570198,cancelled,sbp,182721
6563,633,2026-05-15 13:20:23.040717,cancelled,sbp,109332
6564,283,2026-01-24 14:25:30.064696,paid,credit,53735
6565,822,2025-09-04 23:20:55.618984,cancelled,credit,82237
6566,116,2025-02-03 07:28:21.449012,delivered,sbp,66578
6567,296,2025-09-15 16:47:14.105813,delivered,credit,168128
6568,352,2025-09-21 08:42:45.254483,paid,sbp,195171
6569,596,2025-11-20 03:36:48.552935,cancelled,credit,31001
6570,390,2024-11-20 19:12:01.153336,delivered,credit,142907
6571,29,2025-01-23 22:08:57.184586,delivered,sbp,85847
6572,11,2026-02-13 21:22:04.852781,cancelled,card,176770
6573,656,2025-10-08 12:36:39.656888,cancelled,sbp,5598
6574,335,2026-05-29 20:16:38.539146,paid,card,11231
6575,168,2025-06-29 13:02:44.577791,delivered,card,123240
6576,41,2025-02-18 10:07:12.871302,delivered,sbp,78989
6577,567,2025-07-08 11:39:48.069515,cancelled,card,7739
6578,861,2025-09-06 10:08:59.444460,cancelled,card,73925
6579,548,2026-05-10 17:07:35.621098,delivered,sbp,139336
6580,107,2026-07-01 10:00:10.363653,paid,card,148825
6581,899,2025-06-23 01:36:26.610776,cancelled,credit,148632
6582,195,2025-12-20 11:01:00.336304,cancelled,card,89476
6583,495,2026-03-05 07:50:17.165016,delivered,credit,144782
6584,565,2025-05-01 12:44:41.716185,paid,credit,158976
6585,755,2025-10-27 01:43:15.519718,delivered,sbp,197907
6586,109,2025-03-14 06:32:29.642403,cancelled,sbp,112050
6587,887,2025-01-13 10:11:34.455716,paid,card,42158
6588,948,2026-05-27 01:11:56.856715,delivered,sbp,6335
6589,49,2024-12-09 02:09:16.731940,paid,card,15038
6590,696,2024-12-28 15:33:35.398686,delivered,credit,105335
6591,779,2026-01-22 12:05:56.563180,cancelled,sbp,29692
6592,607,2025-04-17 07:41:56.330459,cancelled,sbp,172095
6593,209,2025-08-03 18:18:45.337226,paid,sbp,104555
6594,300,2025-04-21 12:46:53.418499,paid,credit,71435
6595,786,2025-01-14 15:26:30.944571,cancelled,card,117891
6596,555,2025-01-27 22:01:22.311622,cancelled,sbp,116244
6597,460,2025-08-14 09:25:46.836498,cancelled,card,134767
6598,780,2025-08-18 11:30:48.431842,delivered,credit,8113
6599,670,2025-10-11 01:39:10.750364,paid,credit,126759
6600,166,2025-12-09 08:27:48.806838,delivered,credit,12153
6601,32,2025-11-07 22:43:08.900403,paid,credit,199639
6602,209,2024-12-10 17:09:50.948113,delivered,sbp,183337
6603,126,2025-09-04 20:22:28.942106,paid,card,74141
6604,941,2025-07-16 18:51:15.619663,delivered,sbp,69077
6605,135,2025-04-26 03:18:26.691112,cancelled,credit,14341
6606,403,2024-12-05 17:04:26.790233,delivered,sbp,177395
6607,352,2025-12-27 21:00:26.947805,delivered,credit,108085
6608,839,2025-11-22 02:46:31.335990,delivered,card,81874
6609,963,2026-03-06 23:40:01.935858,paid,sbp,40162
6610,807,2026-04-15 12:12:44.203288,paid,card,87831
6611,933,2025-10-20 01:49:59.177345,delivered,credit,159593
6612,447,2026-01-29 00:25:20.795143,delivered,card,85687
6613,955,2025-11-20 19:00:25.091773,delivered,card,51296
6614,962,2026-05-04 21:51:53.174237,paid,card,162642
6615,9,2026-03-04 06:41:17.448547,delivered,card,59480
6616,955,2025-06-24 14:59:39.478465,cancelled,credit,175990
6617,302,2026-05-24 11:29:38.034043,delivered,card,70795
6618,511,2025-10-17 10:02:22.395253,delivered,sbp,104920
6619,311,2025-10-11 05:00:40.014240,cancelled,sbp,182498
6620,805,2026-03-24 02:43:16.549055,delivered,sbp,159575
6621,229,2026-03-26 14:57:06.724173,cancelled,sbp,88526
6622,175,2024-08-12 17:46:05.168771,paid,card,143083
6623,231,2026-07-04 17:50:15.657982,delivered,card,131214
6624,851,2025-02-07 18:01:57.915877,paid,card,78358
6625,342,2025-11-17 10:05:11.964031,cancelled,sbp,60189
6626,105,2025-03-22 01:38:33.490301,paid,credit,159220
6627,58,2024-09-09 21:41:26.384823,paid,credit,68309
6628,404,2025-12-26 04:05:13.025882,paid,credit,51453
6629,970,2025-10-25 03:24:44.453435,paid,card,190991
6630,798,2024-11-04 01:31:47.480518,delivered,card,170796
6631,147,2026-01-06 10:54:23.622123,cancelled,sbp,132670
6632,161,2024-11-27 05:06:48.634874,delivered,sbp,143527
6633,658,2026-01-05 10:53:49.256227,cancelled,credit,67587
6634,633,2026-01-24 18:15:10.487864,delivered,credit,87144
6635,730,2025-08-02 03:25:58.567988,cancelled,sbp,148265
6636,333,2026-02-21 18:10:49.763111,paid,card,156211
6637,685,2025-04-03 21:52:41.829987,delivered,card,181590
6638,862,2025-09-21 20:56:01.807892,delivered,card,189856
6639,880,2025-01-15 21:38:10.540129,delivered,card,109451
6640,119,2025-08-13 12:37:45.436996,cancelled,sbp,131254
6641,378,2024-10-05 11:39:55.050112,cancelled,card,120604
6642,69,2026-06-15 07:37:14.013496,paid,sbp,16690
6643,542,2026-07-02 14:57:51.019025,cancelled,card,98229
6644,316,2025-04-05 10:57:16.808743,cancelled,card,70718
6645,459,2026-03-03 21:16:50.151623,delivered,sbp,73580
6646,483,2026-06-09 02:44:32.788045,paid,sbp,170412
6647,220,2024-08-20 21:39:31.241576,delivered,card,81004
6648,449,2026-01-15 13:22:01.904122,cancelled,credit,197864
6649,874,2026-01-04 15:45:35.436898,cancelled,sbp,32395
6650,854,2026-03-30 00:52:41.605306,delivered,card,96429
6651,595,2025-12-26 04:42:53.570953,delivered,credit,152704
6652,471,2024-09-06 05:27:02.083705,paid,sbp,78860
6653,868,2026-02-12 06:04:41.587756,cancelled,card,12606
6654,342,2025-10-04 09:57:01.478902,paid,sbp,136836
6655,548,2025-08-12 03:28:01.057243,paid,card,54179
6656,128,2025-03-07 05:05:06.372281,cancelled,card,113437
6657,86,2024-07-29 20:10:04.874016,paid,credit,55701
6658,246,2024-07-31 21:48:00.474899,cancelled,credit,160515
6659,187,2025-04-11 21:36:22.884148,delivered,card,137474
6660,486,2025-07-13 17:50:21.937680,cancelled,credit,48896
6661,832,2024-12-29 03:10:46.548951,cancelled,card,95438
6662,814,2026-01-29 03:34:49.147821,paid,sbp,145424
6663,487,2025-03-05 03:03:49.097832,paid,card,77774
6664,848,2024-11-02 02:54:47.736880,cancelled,sbp,51222
6665,324,2024-09-14 16:28:53.932832,cancelled,card,85171
6666,186,2024-07-19 12:15:38.896826,paid,sbp,184275
6667,314,2026-05-17 15:33:04.658577,delivered,sbp,176249
6668,218,2025-05-07 01:01:15.510153,delivered,credit,62356
6669,495,2024-12-03 05:31:54.765593,cancelled,card,29614
6670,525,2026-06-08 17:46:26.067390,cancelled,card,96386
6671,436,2025-04-21 22:11:26.288967,cancelled,sbp,52280
6672,300,2026-05-14 21:07:55.949343,delivered,sbp,133171
6673,90,2025-05-21 13:52:25.114953,cancelled,sbp,119049
6674,761,2025-04-15 06:33:18.874098,delivered,card,158317
6675,829,2025-06-04 19:58:02.198538,delivered,credit,20119
6676,318,2025-05-11 09:57:45.515725,paid,card,106823
6677,140,2026-01-20 15:39:14.822972,cancelled,credit,153887
6678,264,2025-03-03 18:21:53.956925,delivered,credit,115724
6679,269,2024-10-12 14:22:30.717236,delivered,card,162800
6680,602,2026-05-30 01:46:16.237511,cancelled,credit,10600
6681,707,2025-07-19 10:22:04.495951,paid,card,15641
6682,546,2026-05-05 20:53:54.785692,cancelled,credit,92203
6683,492,2026-03-29 19:11:28.027917,paid,credit,7446
6684,545,2024-11-18 23:20:56.284434,paid,credit,188826
6685,349,2025-12-26 09:10:21.517582,paid,card,187620
6686,88,2025-07-21 11:54:18.492576,cancelled,credit,110373
6687,680,2026-01-06 22:44:54.152249,cancelled,sbp,78363
6688,175,2026-01-07 17:43:40.704186,cancelled,sbp,105200
6689,284,2026-03-27 22:40:00.016729,cancelled,credit,138450
6690,305,2025-11-12 05:12:03.296863,cancelled,credit,164237
6691,742,2025-08-18 10:09:59.285510,delivered,credit,100179
6692,449,2025-07-14 14:41:55.499264,paid,credit,100238
6693,844,2025-07-27 09:10:08.514394,delivered,sbp,169490
6694,728,2026-01-12 16:29:18.547271,cancelled,sbp,139288
6695,130,2025-01-01 01:55:01.882880,cancelled,credit,32140
6696,863,2025-07-29 07:30:21.918326,cancelled,card,49963
6697,147,2024-09-02 01:31:44.252930,paid,sbp,198347
6698,598,2025-04-24 07:20:25.945402,delivered,credit,144246
6699,624,2024-09-13 11:18:38.830621,cancelled,credit,168465
6700,859,2024-10-13 06:29:24.771139,paid,card,81443
6701,542,2025-05-26 12:38:46.532693,cancelled,card,170588
6702,624,2025-01-13 22:45:24.743317,delivered,card,124142
6703,15,2025-08-19 13:38:01.435927,delivered,credit,141705
6704,307,2025-03-17 12:56:35.511081,delivered,sbp,28921
6705,809,2026-01-28 17:09:40.134020,delivered,card,114530
6706,509,2024-11-13 19:27:41.128420,paid,credit,105555
6707,536,2024-12-09 15:24:56.435452,paid,card,50769
6708,744,2026-03-29 11:08:40.220443,paid,credit,10781
6709,215,2024-10-01 21:38:33.102793,cancelled,credit,92579
6710,771,2025-02-24 20:28:35.525772,delivered,credit,32904
6711,794,2025-05-20 01:13:13.126672,paid,credit,67424
6712,625,2025-12-09 02:37:20.438805,delivered,credit,23915
6713,282,2025-06-10 21:20:55.038671,delivered,credit,5977
6714,909,2026-05-01 04:13:18.326111,paid,credit,164794
6715,673,2024-07-21 15:18:46.494525,cancelled,credit,168222
6716,867,2024-09-12 13:10:52.511054,paid,card,119731
6717,480,2025-12-05 12:32:36.218273,cancelled,card,100099
6718,324,2026-04-04 22:58:13.817122,paid,credit,114470
6719,947,2024-08-17 03:54:58.141856,delivered,credit,57454
6720,227,2026-02-09 11:33:57.128399,delivered,card,167627
6721,849,2024-12-30 03:29:40.143246,cancelled,sbp,198169
6722,517,2025-09-22 20:35:59.145922,cancelled,card,192244
6723,476,2025-06-08 15:44:16.228035,cancelled,card,178357
6724,327,2024-07-22 18:56:08.356402,paid,card,179510
6725,405,2025-12-20 06:21:03.872193,paid,credit,198143
6726,125,2025-11-13 11:35:37.862422,paid,credit,66211
6727,807,2025-09-25 10:56:33.503008,cancelled,card,5735
6728,255,2025-12-31 09:31:51.172936,cancelled,card,153340
6729,486,2026-06-02 00:06:51.541991,delivered,card,172428
6730,887,2025-12-08 02:44:58.658076,delivered,sbp,34788
6731,250,2025-10-28 03:35:29.243432,cancelled,sbp,14078
6732,588,2024-10-06 07:31:29.181776,paid,credit,142229
6733,336,2025-08-27 08:44:33.240302,cancelled,card,134671
6734,735,2026-01-23 13:38:36.066594,paid,card,77293
6735,336,2024-09-15 11:45:27.425696,paid,card,81469
6736,218,2025-11-09 19:41:45.979056,cancelled,sbp,57154
6737,411,2025-02-25 00:36:58.739263,paid,sbp,185756
6738,815,2024-08-26 04:07:24.112084,cancelled,sbp,56907
6739,389,2026-01-26 21:02:30.586005,delivered,card,118309
6740,81,2026-02-18 16:41:48.486431,paid,credit,94404
6741,522,2026-03-19 15:54:19.180688,cancelled,credit,108104
6742,582,2025-04-15 18:48:43.745079,paid,card,95597
6743,248,2024-08-03 23:10:17.959311,cancelled,card,187631
6744,8,2024-09-03 13:54:47.236057,cancelled,sbp,145751
6745,330,2026-03-06 16:10:16.228642,delivered,card,99132
6746,649,2026-06-13 21:32:36.312425,delivered,sbp,177498
6747,253,2025-04-08 03:21:04.140301,paid,credit,90637
6748,882,2025-03-24 18:49:54.599628,delivered,sbp,65759
6749,599,2024-11-03 05:01:02.740934,delivered,credit,51742
6750,366,2026-01-31 08:27:09.429401,delivered,card,29545
6751,389,2025-09-12 18:13:48.225828,delivered,card,105993
6752,980,2024-12-15 13:22:46.005542,cancelled,credit,14164
6753,676,2025-10-12 19:52:46.935280,paid,credit,65910
6754,483,2025-07-16 18:03:13.174403,delivered,card,122782
6755,29,2024-11-13 17:38:57.893552,paid,credit,158844
6756,432,2025-10-01 02:43:22.788939,cancelled,sbp,110442
6757,5,2025-05-10 22:30:04.611531,delivered,card,80328
6758,182,2025-10-15 02:20:53.799986,cancelled,card,102014
6759,827,2025-05-13 15:16:06.097851,delivered,sbp,21006
6760,837,2025-12-19 02:29:11.316139,cancelled,credit,111058
6761,79,2025-04-08 22:31:15.389547,paid,card,166434
6762,714,2024-09-04 06:17:54.504612,delivered,sbp,169358
6763,914,2025-05-23 04:59:17.664803,paid,sbp,143355
6764,894,2024-09-21 03:33:17.734691,cancelled,sbp,110372
6765,849,2025-04-24 21:31:06.389969,delivered,card,100859
6766,987,2025-04-10 11:44:17.159066,paid,card,52521
6767,686,2026-06-20 05:05:45.130161,cancelled,credit,3320
6768,139,2024-12-22 17:59:57.260740,delivered,card,5168
6769,271,2025-06-12 16:14:56.529590,paid,sbp,113021
6770,214,2025-09-11 04:15:23.862529,delivered,card,136460
6771,894,2026-07-02 00:36:28.464153,paid,sbp,169136
6772,266,2025-09-03 17:17:52.427680,cancelled,sbp,121826
6773,119,2025-12-05 18:31:31.350610,cancelled,credit,63271
6774,607,2026-02-06 01:07:41.382292,delivered,card,8664
6775,590,2025-04-07 18:30:39.729911,delivered,credit,14771
6776,429,2024-12-22 19:45:10.319427,delivered,sbp,71190
6777,712,2025-06-11 04:53:22.277375,cancelled,credit,167284
6778,989,2025-04-09 09:19:12.238597,cancelled,card,152334
6779,178,2024-12-05 01:18:33.760110,paid,credit,143661
6780,782,2026-02-15 15:03:56.443811,delivered,credit,136469
6781,466,2024-12-15 15:44:25.965019,delivered,sbp,94908
6782,115,2026-02-27 03:25:38.084366,cancelled,card,89153
6783,551,2025-02-20 04:36:59.687868,cancelled,sbp,38595
6784,867,2025-06-14 16:20:27.011234,delivered,card,121885
6785,273,2025-04-25 08:55:47.383235,paid,card,171244
6786,992,2025-05-22 07:31:28.694171,delivered,credit,149787
6787,123,2024-09-24 04:33:19.862750,paid,sbp,74038
6788,795,2026-03-26 15:06:28.494393,cancelled,card,56240
6789,313,2025-10-06 23:30:40.334483,paid,credit,135088
6790,779,2025-03-30 19:15:25.242563,cancelled,card,135974
6791,506,2025-01-31 23:23:32.965684,paid,credit,126179
6792,454,2026-05-30 14:46:37.018364,cancelled,credit,97147
6793,985,2025-12-05 09:07:36.655381,cancelled,card,194967
6794,240,2026-04-04 16:17:17.391841,paid,sbp,77439
6795,780,2025-01-31 08:42:16.672987,delivered,sbp,6650
6796,850,2025-12-20 21:39:40.482508,delivered,card,63961
6797,735,2024-08-21 13:01:55.383890,paid,credit,6265
6798,638,2025-08-07 17:18:18.121203,paid,sbp,53594
6799,525,2024-09-01 01:40:50.591046,cancelled,sbp,9079
6800,191,2026-02-27 19:15:22.234056,cancelled,card,106782
6801,137,2024-08-07 14:00:42.022302,delivered,sbp,46741
6802,994,2025-02-17 16:04:34.980527,paid,sbp,20778
6803,671,2025-06-22 00:44:20.761285,paid,card,25280
6804,626,2024-12-09 00:30:46.115832,paid,credit,174015
6805,365,2025-10-01 01:44:17.211326,delivered,sbp,38114
6806,8,2025-01-27 03:08:54.484291,delivered,sbp,20376
6807,21,2025-05-03 05:00:57.592622,paid,credit,183916
6808,507,2025-11-09 09:47:24.409737,cancelled,credit,187589
6809,279,2025-04-20 19:38:50.889826,paid,credit,59384
6810,164,2025-05-08 15:42:25.486947,delivered,sbp,65966
6811,861,2025-08-12 03:00:00.886989,cancelled,credit,22735
6812,61,2026-06-02 05:51:32.089088,cancelled,sbp,190324
6813,631,2024-11-25 01:56:49.089051,delivered,card,169275
6814,946,2026-06-06 03:41:12.803326,paid,card,199779
6815,284,2025-03-01 17:26:29.263027,cancelled,sbp,10382
6816,602,2025-12-31 13:03:01.370811,cancelled,credit,149281
6817,487,2024-09-12 10:42:35.002974,paid,credit,105177
6818,262,2026-04-23 20:32:36.592288,cancelled,sbp,56657
6819,188,2026-04-18 22:03:11.249542,paid,sbp,23480
6820,508,2025-11-03 16:37:02.340827,delivered,card,51633
6821,297,2024-12-16 07:57:08.893942,paid,sbp,184900
6822,662,2026-02-12 20:06:30.117518,cancelled,card,48191
6823,430,2025-11-09 13:28:55.030385,paid,card,142872
6824,849,2026-04-01 05:10:56.224462,cancelled,card,12291
6825,198,2025-08-12 05:43:58.671699,delivered,sbp,140845
6826,442,2024-12-14 07:50:44.195781,paid,credit,103003
6827,221,2024-11-21 06:25:20.796922,paid,sbp,6145
6828,153,2024-09-04 03:59:29.649670,cancelled,sbp,120611
6829,712,2025-08-08 09:00:38.141307,cancelled,card,17703
6830,957,2026-05-08 14:05:41.577757,paid,card,11335
6831,609,2024-12-20 12:49:29.970838,delivered,card,105478
6832,915,2026-05-12 12:22:16.823529,delivered,credit,38531
6833,72,2026-06-06 17:19:27.061391,cancelled,sbp,54535
6834,420,2026-05-10 15:10:09.293334,cancelled,credit,11172
6835,11,2025-08-10 17:25:12.046119,delivered,sbp,127727
6836,620,2026-01-11 22:44:56.909225,delivered,card,18710
6837,99,2024-12-26 01:49:01.690481,delivered,card,38798
6838,342,2025-04-24 00:03:56.852760,cancelled,card,9814
6839,818,2025-03-15 04:41:17.721084,delivered,card,164306
6840,473,2025-03-01 01:19:02.093425,paid,card,12072
6841,671,2026-03-19 03:16:55.695973,delivered,card,45007
6842,96,2025-04-30 01:33:13.454516,paid,card,144698
6843,833,2026-06-15 19:29:51.198810,delivered,credit,13815
6844,762,2026-05-01 04:26:09.395503,cancelled,sbp,22810
6845,671,2025-12-21 14:08:57.659708,delivered,sbp,40364
6846,191,2025-03-08 11:48:12.870426,paid,card,69554
6847,324,2025-11-12 07:53:27.103741,cancelled,sbp,197899
6848,418,2025-01-04 21:10:17.858829,paid,sbp,32087
6849,584,2025-06-21 23:21:38.944346,paid,credit,20931
6850,486,2024-11-08 22:23:24.459309,paid,sbp,70327
6851,314,2025-05-28 11:07:55.532870,paid,sbp,17101
6852,149,2026-04-05 20:41:44.905728,paid,sbp,79843
6853,878,2025-04-24 13:55:53.187152,paid,card,97514
6854,148,2024-08-17 09:38:35.852572,paid,credit,107152
6855,16,2026-05-11 03:25:47.668591,paid,sbp,50470
6856,220,2025-06-25 02:59:28.371425,cancelled,sbp,24569
6857,146,2025-07-18 09:42:57.956900,cancelled,credit,194476
6858,18,2026-02-16 07:24:10.573577,cancelled,sbp,82977
6859,760,2026-01-15 11:54:38.243366,delivered,sbp,50263
6860,385,2025-11-04 17:28:25.985533,cancelled,card,57589
6861,691,2025-09-19 11:51:29.411356,paid,sbp,171179
6862,641,2025-03-04 20:24:35.570839,delivered,sbp,27739
6863,231,2025-08-22 02:56:40.051079,paid,sbp,110210
6864,81,2025-03-04 16:18:24.339532,cancelled,sbp,160988
6865,838,2026-03-02 09:09:31.332376,delivered,credit,149064
6866,25,2025-05-15 08:22:27.599037,cancelled,card,73870
6867,971,2025-05-09 08:57:50.621984,delivered,credit,97133
6868,599,2025-05-05 12:18:38.590013,cancelled,sbp,32346
6869,392,2024-09-05 23:50:54.665133,paid,card,30726
6870,109,2025-07-17 23:08:43.333698,cancelled,credit,31951
6871,328,2026-07-06 10:08:55.549408,cancelled,credit,26833
6872,175,2025-08-02 17:18:06.539610,delivered,credit,109064
6873,776,2024-12-29 12:25:46.720851,cancelled,sbp,195022
6874,622,2025-08-13 21:40:09.482641,cancelled,sbp,69925
6875,491,2025-05-01 08:32:46.549403,cancelled,sbp,137662
6876,691,2025-05-11 08:37:43.673238,delivered,card,59071
6877,475,2025-02-04 11:07:03.021086,delivered,card,5535
6878,513,2025-03-19 12:04:55.983034,cancelled,sbp,84778
6879,468,2025-07-04 09:12:19.186928,delivered,card,137000
6880,768,2024-07-12 19:37:58.381340,paid,sbp,175320
6881,571,2025-04-02 19:12:35.812840,paid,credit,31714
6882,586,2024-11-16 13:50:02.491410,paid,sbp,79434
6883,635,2024-08-26 04:34:46.584677,cancelled,card,25479
6884,448,2025-01-22 21:58:51.414366,delivered,card,16199
6885,414,2026-02-19 02:37:41.150726,cancelled,credit,193342
6886,783,2026-04-11 15:09:40.506304,cancelled,card,106032
6887,623,2025-05-17 10:30:20.302304,cancelled,credit,36517
6888,854,2025-08-01 00:31:55.515454,paid,sbp,63414
6889,286,2025-07-18 07:02:40.423671,cancelled,sbp,136657
6890,448,2025-10-09 13:53:50.629669,delivered,sbp,13242
6891,517,2024-09-25 16:02:21.283939,paid,card,61720
6892,588,2024-10-12 06:16:40.743934,cancelled,sbp,86508
6893,281,2025-12-23 01:06:55.051163,delivered,card,41806
6894,732,2024-10-05 23:47:05.307727,paid,card,20280
6895,171,2025-05-01 12:45:34.199362,paid,credit,193540
6896,504,2026-04-21 18:53:05.206577,cancelled,credit,41898
6897,888,2025-04-25 08:06:06.619292,paid,sbp,89206
6898,2,2024-08-11 12:56:38.335273,paid,card,3518
6899,63,2024-12-13 19:10:16.048740,paid,card,146797
6900,532,2025-09-22 11:49:41.894643,delivered,card,79464
6901,762,2025-02-16 09:06:58.944474,cancelled,sbp,121865
6902,246,2026-02-19 06:47:31.948036,cancelled,card,163481
6903,5,2024-11-14 11:42:14.829422,paid,credit,139601
6904,586,2025-05-24 15:43:42.808544,cancelled,card,34802
6905,259,2025-07-25 01:59:59.326942,paid,sbp,3694
6906,24,2025-10-28 21:41:18.421366,cancelled,card,103789
6907,582,2024-08-13 23:38:13.969478,cancelled,credit,42916
6908,841,2025-02-22 10:52:14.102888,paid,card,182702
6909,507,2026-01-15 10:48:04.885096,paid,sbp,197553
6910,852,2025-07-01 04:02:26.631873,cancelled,credit,142442
6911,968,2025-06-25 05:16:26.989256,cancelled,credit,123541
6912,758,2024-10-06 14:36:18.248278,cancelled,credit,14725
6913,398,2026-05-15 01:46:38.638614,paid,credit,195166
6914,345,2025-08-03 10:47:02.820053,delivered,credit,24548
6915,966,2026-01-29 06:09:47.342306,cancelled,sbp,128836
6916,265,2024-08-31 16:53:00.663617,delivered,card,13651
6917,52,2025-03-14 09:57:32.370430,paid,credit,157530
6918,528,2025-10-09 00:46:57.751157,delivered,credit,60440
6919,256,2026-04-24 05:27:31.179459,delivered,card,28370
6920,741,2025-07-14 03:56:04.852928,paid,sbp,24622
6921,952,2026-01-29 19:03:43.245442,paid,credit,25324
6922,326,2025-09-27 10:36:22.334344,paid,credit,161368
6923,569,2024-10-28 09:40:31.731977,cancelled,sbp,185007
6924,266,2026-05-01 13:35:38.263629,delivered,credit,40099
6925,778,2026-03-18 15:14:38.376508,cancelled,sbp,42342
6926,997,2024-08-13 07:17:18.432685,paid,card,169703
6927,267,2025-10-06 23:00:19.530933,cancelled,card,20934
6928,372,2025-09-29 20:09:35.436566,paid,sbp,65697
6929,285,2025-06-18 17:56:05.110970,delivered,sbp,10856
6930,458,2026-04-23 04:56:36.568480,delivered,sbp,153668
6931,622,2024-07-20 17:38:19.257584,cancelled,sbp,77287
6932,596,2024-08-09 07:46:44.109865,cancelled,sbp,109016
6933,443,2025-02-27 23:00:57.307160,delivered,card,190724
6934,55,2024-09-07 04:52:22.873786,paid,card,147319
6935,142,2025-09-18 17:23:51.218374,delivered,credit,192010
6936,17,2024-12-22 03:04:05.513138,paid,credit,144315
6937,933,2024-07-13 23:49:35.621067,paid,credit,135905
6938,156,2026-04-04 19:40:45.211680,paid,credit,61324
6939,526,2026-03-30 06:45:45.574755,delivered,credit,78755
6940,992,2024-12-28 00:08:00.116182,paid,card,105519
6941,145,2025-10-21 00:47:53.980988,paid,credit,93872
6942,513,2025-06-08 15:53:17.407706,paid,sbp,71702
6943,706,2024-11-26 03:04:45.567209,delivered,card,125570
6944,233,2024-09-22 16:50:48.231437,delivered,credit,53502
6945,422,2025-05-12 01:59:40.581690,delivered,card,61266
