id,order_id,product_id,quantity,unit_price
19513,6460,492,1,36789
19514,6461,98,3,241500
19515,6461,387,2,244965
19516,6461,162,3,197888
19517,6462,53,2,38121
19518,6463,294,2,243906
19519,6463,382,3,223054
19520,6463,382,2,249770
19521,6464,258,2,21483
19522,6465,138,3,240803
19523,6466,227,2,221727
19524,6466,62,2,56099
19525,6466,60,3,85809
19526,6466,316,1,140261
19527,6467,305,2,40310
19528,6468,262,2,233813
19529,6468,400,1,27490
19530,6468,266,3,153403
19531,6468,34,3,46185
19532,6469,119,3,190412
19533,6469,144,3,182377
19534,6469,138,1,222504
19535,6469,67,2,171066
19536,6469,366,1,178151
19537,6470,455,1,90262
19538,6470,339,3,238291
19539,6470,376,3,198690
19540,6470,291,2,76948
19541,6470,325,3,58658
19542,6471,331,2,18931
19543,6471,436,3,211190
19544,6471,162,3,79069
19545,6472,434,1,81523
19546,6472,313,2,167765
19547,6473,473,3,49972
19548,6473,258,2,104878
19549,6473,475,2,178566
19550,6474,222,2,85793
19551,6474,117,3,110303
19552,6474,210,3,138523
19553,6475,160,2,172196
19554,6476,387,3,219458
19555,6476,67,3,83395
19556,6477,442,1,197733
19557,6478,251,1,52309
19558,6478,412,1,106614
19559,6479,430,1,139432
19560,6479,50,3,169624
19561,6479,154,2,78117
19562,6480,293,1,204308
19563,6480,495,1,9264
19564,6480,267,2,39824
19565,6480,408,2,64246
19566,6480,183,3,155451
19567,6481,293,1,27398
19568,6482,244,3,135865
19569,6482,220,2,187741
19570,6482,142,3,142140
19571,6483,289,2,23785
19572,6483,413,1,6303
19573,6484,76,3,235109
19574,6484,262,2,10173
19575,6484,19,1,153699
19576,6485,193,1,77965
19577,6486,386,2,42895
19578,6486,464,1,167709
19579,6486,341,1,231467
19580,6486,78,2,109298
19581,6487,130,2,60382
19582,6487,237,2,212713
19583,6488,430,3,43957
19584,6488,371,1,114107
19585,6489,473,2,71261
19586,6489,188,2,234071
19587,6489,330,3,113243
19588,6489,401,2,17122
19589,6490,226,1,118303
19590,6490,25,1,219313
19591,6491,290,2,190657
19592,6492,248,2,64247
19593,6492,466,3,233790
19594,6492,271,3,36852
19595,6493,397,3,121779
19596,6493,285,2,183296
19597,6493,106,2,27381
19598,6494,244,3,204971
19599,6495,432,3,183527
19600,6496,180,3,171423
19601,6496,207,3,31022
19602,6496,353,1,191177
19603,6496,369,2,223708
19604,6496,421,3,24202
19605,6497,287,2,213166
19606,6497,169,3,202571
19607,6497,46,2,147141
19608,6497,302,1,141538
19609,6497,323,2,39439
19610,6498,309,1,125289
19611,6498,266,2,17950
19612,6499,332,2,20738
19613,6499,295,2,127995
19614,6499,41,2,227926
19615,6499,206,1,202641
19616,6499,55,1,15806
19617,6500,133,2,188307
19618,6501,404,3,200915
19619,6502,23,2,174877
19620,6502,169,2,138242
19621,6502,174,3,13079
19622,6503,100,2,244550
19623,6504,456,3,247722
19624,6505,481,1,245809
19625,6505,155,2,224965
19626,6505,106,3,24571
19627,6505,28,1,210167
19628,6506,325,2,48440
19629,6506,112,2,211702
19630,6506,494,3,53881
19631,6506,229,3,114031
19632,6507,462,1,32009
19633,6507,371,2,126655
19634,6508,48,1,106224
19635,6509,383,2,234521
19636,6510,463,3,186936
19637,6510,465,1,166669
19638,6510,66,2,104634
19639,6510,302,1,237536
19640,6511,199,1,16684
19641,6511,49,1,78786
19642,6512,445,1,68922
19643,6512,367,3,217747
19644,6513,224,1,11161
19645,6513,76,3,158227
19646,6513,257,2,37342
19647,6513,258,1,24250
19648,6514,10,1,34372
19649,6514,302,2,183248
19650,6514,267,3,89455
19651,6514,99,2,157634
19652,6514,36,1,196997
19653,6515,475,3,51938
19654,6515,345,2,68438
19655,6515,255,3,76888
19656,6516,269,3,228879
19657,6516,359,3,239262
19658,6516,73,2,89841
19659,6516,351,3,237280
19660,6517,312,3,133642
19661,6518,58,3,59771
19662,6518,110,3,34573
19663,6518,404,2,41949
19664,6518,102,1,148131
19665,6518,266,1,171582
19666,6519,317,1,187446
19667,6519,359,2,86791
19668,6520,48,1,234153
19669,6520,272,2,15988
19670,6520,191,2,77871
19671,6521,14,2,183666
19672,6521,153,2,87662
19673,6521,181,1,50944
19674,6522,58,1,113366
19675,6522,428,3,13633
19676,6522,416,2,11968
19677,6523,372,3,81478
19678,6523,299,3,33747
19679,6524,346,1,6302
19680,6524,354,2,229742
19681,6524,51,2,217519
19682,6525,236,3,151102
19683,6525,216,2,199832
19684,6525,183,3,56404
19685,6525,353,2,242919
19686,6525,6,1,75339
19687,6526,385,2,92610
19688,6526,256,3,76914
19689,6526,72,2,228847
19690,6527,118,2,59259
19691,6527,233,1,46563
19692,6527,463,2,225554
19693,6528,448,2,55722
19694,6528,231,1,70031
19695,6528,160,2,152267
19696,6528,487,2,192694
19697,6528,487,1,45841
19698,6529,194,3,85436
19699,6529,480,1,79048
19700,6530,214,3,45518
19701,6530,474,1,18762
19702,6531,50,1,93681
19703,6531,368,3,100974
19704,6531,121,2,198157
19705,6531,479,1,38237
19706,6531,308,2,241868
19707,6532,261,3,95965
19708,6533,260,3,162710
19709,6533,242,1,249139
19710,6534,340,2,12207
19711,6534,40,1,228912
19712,6534,253,2,148343
19713,6534,295,2,221446
19714,6535,286,1,115318
19715,6535,429,1,240276
19716,6535,252,2,162540
19717,6535,65,2,107253
19718,6536,4,2,191783
19719,6537,323,3,172458
19720,6537,125,1,146070
19721,6537,465,1,80208
19722,6537,342,2,206632
19723,6537,249,3,77708
19724,6538,168,1,212012
19725,6539,402,1,90410
19726,6539,300,2,161613
19727,6539,7,2,202583
19728,6540,125,2,113055
19729,6541,237,1,236572
19730,6541,198,1,7649
19731,6542,21,1,205063
19732,6542,307,1,130260
19733,6542,413,1,248494
19734,6543,322,2,67129
19735,6543,226,1,148770
19736,6543,454,1,123907
19737,6543,248,3,71705
19738,6543,4,3,164270
19739,6544,269,2,127109
19740,6544,296,2,98292
19741,6544,337,1,22636
19742,6544,402,3,191557
19743,6544,61,2,196341
19744,6545,166,3,19799
19745,6545,216,2,59245
19746,6545,382,1,183799
19747,6546,271,1,139195
19748,6546,274,1,104120
19749,6546,433,2,3414
19750,6546,21,3,122306
19751,6546,130,1,225858
19752,6547,281,2,147556
19753,6547,402,1,204682
19754,6547,283,3,235725
19755,6547,364,2,194442
19756,6547,181,2,246189
19757,6548,301,3,145054
19758,6549,236,1,169169
19759,6549,397,3,53693
19760,6549,27,3,118119
19761,6549,175,3,245396
19762,6549,178,2,220269
19763,6550,209,3,27674
19764,6550,195,2,228376
19765,6550,284,2,29288
19766,6550,381,1,222066
19767,6550,4,1,194995
19768,6551,105,1,46017
19769,6551,12,2,79625
19770,6551,206,1,8640
19771,6551,216,3,115244
19772,6551,250,1,164505
19773,6552,124,2,207536
19774,6552,44,3,167359
19775,6552,157,3,24594
19776,6552,371,1,50597
19777,6552,439,3,186881
19778,6553,306,2,55755
19779,6553,370,3,183134
19780,6554,91,2,84793
19781,6555,447,3,196109
19782,6555,79,3,17297
19783,6555,119,1,93829
19784,6555,55,3,236341
19785,6555,83,1,197878
19786,6556,162,3,208302
19787,6556,270,1,186541
19788,6556,402,2,124304
19789,6556,90,3,172172
19790,6557,177,2,142262
19791,6557,101,2,64368
19792,6558,272,1,36408
19793,6558,114,1,88298
19794,6558,354,1,41928
19795,6558,432,2,39278
19796,6559,25,1,20950
19797,6559,326,1,144411
19798,6559,328,1,235932
19799,6559,95,1,243474
19800,6560,246,1,140605
19801,6561,481,3,175339
19802,6561,32,1,168060
19803,6561,73,1,25886
19804,6561,70,2,166982
19805,6561,102,3,206118
19806,6562,180,1,219063
19807,6562,49,1,23298
19808,6562,17,2,213403
19809,6562,328,2,90184
19810,6563,465,1,193163
19811,6563,179,3,16429
19812,6564,302,3,23965
19813,6565,312,3,192727
19814,6566,60,2,135238
19815,6566,15,3,213632
19816,6566,191,3,35343
19817,6566,43,3,19571
19818,6567,12,3,186536
19819,6567,156,1,46395
19820,6567,424,1,193159
19821,6568,31,1,32761
19822,6568,500,1,240338
19823,6568,258,2,206781
19824,6569,31,3,50632
19825,6569,203,2,213261
19826,6569,22,1,151403
19827,6570,302,2,67561
19828,6571,5,2,164604
19829,6571,302,1,77514
19830,6571,310,1,132198
19831,6571,467,1,160369
19832,6571,48,1,75314
19833,6572,57,2,35051
19834,6572,131,2,187618
19835,6572,276,3,211002
19836,6573,404,2,86378
19837,6574,33,1,151379
19838,6574,179,3,62604
19839,6574,407,2,144412
19840,6574,371,1,91948
19841,6575,34,1,125570
19842,6575,172,1,112321
19843,6575,382,1,81951
19844,6575,473,2,163985
19845,6575,317,3,17670
19846,6576,94,1,181990
19847,6576,99,3,176147
19848,6576,370,2,127904
19849,6577,7,3,225980
19850,6577,36,2,147350
19851,6577,99,2,194676
19852,6578,99,3,101864
19853,6578,477,2,224132
19854,6578,18,3,248260
19855,6578,324,3,99757
19856,6579,482,2,135643
19857,6579,283,1,29307
19858,6579,280,2,94811
19859,6579,231,2,25246
19860,6579,242,1,119000
19861,6580,185,2,114732
19862,6580,460,2,241392
19863,6580,68,2,21695
19864,6580,30,3,105220
19865,6581,485,1,77726
19866,6582,399,1,68506
19867,6582,11,2,57199
19868,6583,120,3,105373
19869,6583,271,1,228277
19870,6583,257,1,87378
19871,6584,425,2,143604
19872,6584,11,1,192045
19873,6584,240,3,226432
19874,6584,288,2,236297
19875,6584,60,2,161580
19876,6585,32,3,86261
19877,6586,134,3,125250
19878,6586,168,2,18930
19879,6587,153,3,29071
19880,6587,133,2,245862
19881,6587,157,1,202940
19882,6587,303,2,76585
19883,6588,382,3,47077
19884,6588,205,2,48757
19885,6588,213,1,159465
19886,6588,458,2,28106
19887,6589,494,3,139919
19888,6589,56,3,219127
19889,6589,117,3,233733
19890,6589,473,1,52443
19891,6589,144,3,231958
19892,6590,331,2,23825
19893,6590,164,2,239393
19894,6590,93,3,197220
19895,6590,433,3,44731
19896,6590,237,2,126466
19897,6591,46,1,99864
19898,6591,274,3,161538
19899,6591,494,3,110896
19900,6591,61,2,9115
19901,6592,42,1,30369
19902,6593,125,3,167003
19903,6594,257,2,20694
19904,6594,411,3,126612
19905,6594,338,3,208886
19906,6594,237,3,188691
19907,6595,329,3,46426
19908,6595,293,1,18317
19909,6595,295,1,244866
19910,6595,399,2,126720
19911,6595,73,2,148285
19912,6596,25,1,161886
19913,6596,329,1,227445
19914,6596,213,1,169040
19915,6597,14,3,204970
19916,6597,140,2,187756
19917,6597,197,3,106502
19918,6598,172,1,112124
19919,6599,291,1,248423
19920,6599,412,1,216512
19921,6599,187,3,99896
19922,6599,376,1,228876
19923,6599,259,3,204407
19924,6600,234,1,123603
19925,6600,327,3,72029
19926,6600,14,2,175737
19927,6600,6,2,234618
19928,6600,59,3,10030
19929,6601,138,1,110560
19930,6601,496,3,206561
19931,6602,254,2,38830
19932,6603,484,2,152444
19933,6603,325,2,202552
19934,6604,17,3,224738
19935,6604,8,2,239094
19936,6605,415,1,202265
19937,6605,29,1,180003
19938,6606,83,2,35588
19939,6606,435,3,115073
19940,6606,145,2,8127
19941,6606,133,3,100704
19942,6606,380,2,14996
19943,6607,105,1,68128
19944,6607,400,2,242838
19945,6608,364,2,222890
19946,6608,251,1,227147
19947,6608,177,2,96890
19948,6609,112,2,28975
19949,6610,495,3,188514
19950,6610,465,1,5796
19951,6610,248,2,148421
19952,6611,114,3,42049
19953,6611,224,3,40941
19954,6611,424,1,24465
19955,6611,74,1,40868
19956,6611,368,1,241639
19957,6612,414,1,109044
19958,6612,480,1,15585
19959,6612,248,3,244873
19960,6613,351,2,153094
19961,6613,187,3,215501
19962,6613,253,2,181072
19963,6613,237,1,194368
19964,6614,222,3,208847
19965,6614,230,1,99307
19966,6614,9,1,117353
19967,6614,435,3,125222
19968,6614,126,2,92843
19969,6615,230,3,171649
19970,6615,363,3,71411
19971,6615,302,3,41799
19972,6615,437,3,58193
19973,6615,62,3,93870
19974,6616,57,1,232783
19975,6617,41,2,137365
19976,6617,102,1,62797
19977,6617,169,2,21594
19978,6617,465,3,18409
19979,6617,303,3,54670
19980,6618,218,3,31954
19981,6618,248,2,97502
19982,6618,260,3,25484
19983,6618,270,3,235342
19984,6619,412,2,221641
19985,6619,194,1,113350
19986,6620,333,3,121140
19987,6621,68,2,92471
19988,6622,457,2,93230
19989,6623,136,3,54307
19990,6623,313,1,213445
19991,6623,344,2,143405
19992,6623,82,2,72740
19993,6623,487,1,208550
19994,6624,490,1,73704
19995,6624,477,3,74617
19996,6624,158,1,74980
19997,6624,32,1,235377
19998,6624,265,3,90788
19999,6625,304,3,25256
20000,6625,29,3,122723
20001,6625,232,1,131060
20002,6626,425,2,102066
20003,6626,373,3,67749
20004,6626,161,2,155523
20005,6627,432,1,220091
20006,6628,36,3,114176
20007,6628,390,3,55923
20008,6628,83,1,5500
20009,6628,240,3,56444
20010,6628,284,3,182544
20011,6629,169,2,64167
20012,6629,228,1,30668
20013,6629,63,1,106193
20014,6629,416,3,156383
20015,6630,269,3,123330
20016,6630,332,1,37974
20017,6631,293,2,109818
20018,6631,47,3,207334
20019,6631,348,1,84341
20020,6632,254,2,171716
20021,6632,349,2,14437
20022,6632,50,1,29701
20023,6632,12,3,166830
20024,6632,274,2,37506
20025,6633,187,1,23797
20026,6633,471,1,242592
20027,6633,161,2,30844
20028,6634,484,1,205387
20029,6634,200,2,38246
20030,6634,93,2,33654
20031,6634,355,1,108501
20032,6634,272,2,110269
20033,6635,431,2,96674
20034,6635,440,2,98990
20035,6635,278,2,11520
20036,6635,146,1,169811
20037,6636,43,3,19296
20038,6636,111,2,72999
20039,6636,299,2,53743
20040,6636,218,2,98190
20041,6636,213,2,22313
20042,6637,422,1,187226
20043,6637,83,2,162428
20044,6638,374,2,116400
20045,6638,328,2,22601
20046,6638,165,2,127307
20047,6638,425,3,217604
20048,6638,343,1,34773
20049,6639,491,1,185315
20050,6639,319,1,67894
20051,6640,194,3,243524
20052,6640,124,3,231375
20053,6640,360,1,47255
20054,6640,404,3,44898
20055,6640,296,2,116513
20056,6641,372,1,49847
20057,6641,397,1,132848
20058,6641,415,1,204880
20059,6641,472,3,23120
20060,6642,485,2,10264
20061,6642,417,3,189590
20062,6643,97,2,111188
20063,6643,266,3,78333
20064,6644,148,3,39900
20065,6644,254,3,56889
20066,6644,219,2,129168
20067,6644,143,2,131542
20068,6644,97,1,78990
20069,6645,232,1,246298
20070,6645,294,2,228199
20071,6645,188,2,151277
20072,6646,277,2,127680
20073,6646,81,2,183073
20074,6646,206,1,71299
20075,6646,36,3,48627
20076,6647,48,2,134048
20077,6647,57,2,26632
20078,6647,198,3,157664
20079,6647,499,2,74221
20080,6647,159,1,172396
20081,6648,97,3,102226
20082,6648,110,1,74326
20083,6648,253,1,239717
20084,6648,6,2,46920
20085,6648,300,3,175480
20086,6649,496,2,249305
20087,6649,497,3,189115
20088,6649,139,2,33247
20089,6650,26,1,118603
20090,6650,119,1,103366
20091,6651,22,3,14457
20092,6651,195,3,50518
20093,6651,139,1,67287
20094,6651,317,3,160374
20095,6651,243,3,117780
20096,6652,356,2,86865
20097,6652,102,1,249478
20098,6652,320,3,151507
20099,6652,275,1,154397
20100,6653,283,2,186830
20101,6654,311,3,16433
20102,6654,186,3,141786
20103,6654,154,1,156032
20104,6655,263,1,75262
20105,6655,214,2,181949
20106,6655,469,1,20495
20107,6656,268,1,223472
20108,6656,119,3,73675
20109,6656,206,2,14969
20110,6656,360,1,113795
20111,6656,55,2,160798
20112,6657,277,2,131558
20113,6657,123,3,22120
20114,6658,390,3,106892
20115,6659,256,1,246869
20116,6659,351,2,47056
20117,6660,288,2,12599
20118,6661,66,1,106101
20119,6661,34,2,68055
20120,6661,158,1,93092
20121,6661,145,2,77887
20122,6661,314,3,88651
20123,6662,11,1,127791
20124,6662,178,1,218100
20125,6662,159,1,186067
20126,6662,5,1,122090
20127,6662,188,2,9442
20128,6663,304,3,65430
20129,6663,167,2,146706
20130,6663,59,2,27541
20131,6664,491,2,249941
20132,6664,249,1,22844
20133,6665,123,1,233267
20134,6665,267,2,159624
20135,6665,475,1,176508
20136,6666,123,3,47151
20137,6666,305,1,241117
20138,6666,79,1,134652
20139,6666,345,1,195349
20140,6666,462,1,174942
20141,6667,491,2,75869
20142,6667,457,3,211592
20143,6667,24,1,208195
20144,6667,254,2,61577
20145,6667,386,1,104361
20146,6668,275,3,168203
20147,6668,130,1,46824
20148,6669,339,2,103780
20149,6669,22,3,168473
20150,6670,164,2,127228
20151,6670,495,1,158405
20152,6671,141,1,77901
20153,6671,420,2,48150
20154,6671,440,1,44218
20155,6672,147,2,42121
20156,6672,257,1,171210
20157,6672,126,1,82872
20158,6672,383,1,44574
20159,6673,23,3,179229
20160,6673,112,1,38688
20161,6673,77,3,119785
20162,6673,170,2,29293
20163,6674,334,2,141325
20164,6674,110,2,181725
20165,6674,140,3,240790
20166,6674,37,2,60400
20167,6675,320,3,213182
20168,6676,375,3,200014
20169,6677,368,3,153550
20170,6678,148,3,241575
20171,6678,443,3,40294
20172,6679,57,1,160170
20173,6679,224,1,96376
20174,6679,416,3,132047
20175,6680,83,1,137414
20176,6680,357,3,62730
20177,6680,77,1,202435
20178,6681,113,3,131470
20179,6681,394,2,164957
20180,6681,281,1,217341
20181,6681,14,3,49190
20182,6681,313,1,109825
20183,6682,225,3,99402
20184,6682,426,1,75244
20185,6682,481,2,93079
20186,6682,139,3,158735
20187,6683,146,2,195196
20188,6683,157,1,208801
20189,6683,308,3,124442
20190,6684,251,1,115292
20191,6684,288,1,45881
20192,6685,105,2,142719
20193,6685,110,1,130188
20194,6686,191,3,120281
20195,6686,327,3,225705
20196,6686,421,1,132127
20197,6687,175,1,63781
20198,6687,497,3,54353
20199,6687,462,1,31077
20200,6687,443,2,89481
20201,6687,111,1,41033
20202,6688,130,2,248897
20203,6688,196,3,197623
20204,6688,316,2,119604
20205,6688,467,2,223007
20206,6689,18,2,128222
20207,6689,55,2,27538
20208,6689,186,3,172248
20209,6689,45,3,144533
20210,6690,466,1,209901
20211,6690,463,1,63897
20212,6691,203,1,205489
20213,6691,324,3,211907
20214,6691,191,2,7486
20215,6692,106,2,202812
20216,6693,157,1,202452
20217,6693,397,1,188335
20218,6693,374,1,194025
20219,6693,134,1,23457
20220,6693,459,1,118635
20221,6694,421,3,39404
20222,6694,13,3,169469
20223,6695,68,1,24763
20224,6695,500,2,62903
20225,6696,90,1,168343
20226,6696,221,1,212527
20227,6696,204,3,106249
20228,6696,323,3,185378
20229,6696,382,3,111485
20230,6697,118,1,199621
20231,6697,247,1,166746
20232,6697,319,2,214465
20233,6697,146,3,144527
20234,6698,411,1,244793
20235,6698,305,3,163058
20236,6698,261,2,84984
20237,6698,489,2,149986
20238,6699,295,1,166836
20239,6700,390,2,153510
20240,6700,401,1,25652
20241,6700,497,1,36740
20242,6700,317,3,83004
20243,6700,298,3,57418
20244,6701,441,1,86841
20245,6701,8,3,67178
20246,6701,75,2,99757
20247,6701,98,1,164924
20248,6701,369,2,162017
20249,6702,435,3,198116
20250,6702,203,1,231741
20251,6702,352,3,35905
20252,6703,357,1,224191
20253,6704,372,1,225170
20254,6704,203,2,207571
20255,6705,104,1,65167
20256,6705,308,3,105765
20257,6706,37,1,176372
20258,6706,286,2,102657
20259,6706,159,3,203409
20260,6706,57,1,91854
20261,6706,48,3,104016
20262,6707,425,3,206219
20263,6707,343,2,245318
20264,6707,212,2,161613
20265,6708,99,3,111882
20266,6708,398,2,246037
20267,6709,242,3,42672
20268,6709,222,3,7927
20269,6709,27,3,6873
20270,6709,2,2,122360
20271,6709,2,1,52106
20272,6710,214,1,197736
20273,6710,7,3,135110
20274,6711,157,3,52746
20275,6711,468,3,24199
20276,6711,104,3,73094
20277,6711,318,2,67269
20278,6711,61,1,98717
20279,6712,288,3,141665
20280,6712,331,3,160406
20281,6713,52,1,166356
20282,6713,361,1,84534
20283,6714,83,3,232956
20284,6714,427,1,65439
20285,6714,378,2,35649
20286,6715,18,1,8468
20287,6715,340,3,240645
20288,6715,252,1,198585
20289,6715,431,3,166522
20290,6716,365,3,47936
20291,6716,36,1,224828
20292,6717,21,1,97868
20293,6718,3,2,15349
20294,6719,251,3,82293
20295,6719,289,2,180287
20296,6719,14,2,248950
20297,6719,346,3,43481
20298,6719,359,1,155467
20299,6720,345,2,221489
20300,6720,345,2,224211
20301,6720,466,2,178819
20302,6720,422,1,29884
20303,6721,26,3,84253
20304,6722,103,1,159455
20305,6722,373,3,168730
20306,6722,143,1,38248
20307,6723,197,2,197908
20308,6723,414,1,46105
20309,6724,41,2,235963
20310,6724,442,2,206309
20311,6724,356,1,171736
20312,6724,348,2,6397
20313,6725,484,2,215648
20314,6725,79,1,62817
20315,6725,420,1,206784
20316,6725,235,2,13362
20317,6726,340,2,240850
20318,6726,159,2,137897
20319,6726,114,1,132910
20320,6726,479,3,78099
20321,6726,383,3,232891
20322,6727,213,1,212338
20323,6727,38,2,24420
20324,6728,366,3,127366
20325,6728,485,3,208378
20326,6728,423,3,103524
20327,6728,115,3,11113
20328,6729,103,2,45633
20329,6729,78,3,85869
20330,6729,247,2,145933
20331,6729,134,3,66175
20332,6730,107,3,34180
20333,6730,228,1,29805
20334,6730,422,1,209494
20335,6730,263,3,149108
20336,6731,53,1,40642
20337,6731,292,2,218915
20338,6731,227,3,139208
20339,6731,65,1,179279
20340,6731,107,1,180622
20341,6732,272,2,38725
20342,6732,110,2,229370
20343,6732,73,3,37406
20344,6733,423,2,241177
20345,6733,390,1,40792
20346,6734,155,1,7367
20347,6734,63,2,169697
20348,6734,141,1,53411
20349,6734,458,1,98231
20350,6735,422,2,208546
20351,6735,173,2,121487
20352,6735,216,1,193839
20353,6735,392,2,31319
20354,6736,183,1,130394
20355,6736,133,1,82113
20356,6737,64,1,144937
20357,6737,160,1,164790
20358,6738,427,3,247301
20359,6738,289,1,185996
20360,6738,492,3,9995
20361,6738,128,3,29286
20362,6738,223,3,110980
20363,6739,200,2,138550
20364,6739,6,1,219513
20365,6739,426,2,177298
20366,6740,244,2,197738
20367,6740,287,2,32083
20368,6740,323,3,29930
20369,6740,229,2,176918
20370,6740,488,3,186759
20371,6741,59,1,76486
20372,6741,252,3,101478
20373,6741,472,3,147622
20374,6741,167,3,156544
20375,6742,194,2,82196
20376,6742,402,2,150743
20377,6742,81,2,99365
20378,6742,307,3,236695
20379,6743,94,3,44956
20380,6744,431,2,186051
20381,6744,153,2,164092
20382,6744,500,2,190497
20383,6744,279,1,90045
20384,6745,412,2,125634
20385,6745,195,1,80185
20386,6745,151,2,178117
20387,6746,88,1,15535
20388,6746,56,1,131546
20389,6746,340,2,137142
20390,6746,127,2,245702
20391,6746,461,1,194237
20392,6747,40,1,130156
20393,6747,67,3,72197
20394,6747,89,1,78428
20395,6747,215,3,99124
20396,6747,117,2,44519
20397,6748,336,2,169785
20398,6749,173,2,38258
20399,6750,408,2,122158
20400,6750,294,3,53567
20401,6750,455,1,214568
20402,6750,436,1,41016
20403,6751,99,1,73377
20404,6752,103,1,244283
20405,6752,405,2,124538
20406,6753,431,1,192341
20407,6753,15,3,27134
20408,6753,67,1,223238
20409,6753,185,1,50314
20410,6753,127,3,145415
20411,6754,32,3,163410
20412,6754,174,2,91742
20413,6754,6,2,221564
20414,6755,249,1,149057
20415,6755,64,1,103720
20416,6756,37,3,143114
20417,6756,188,2,75273
20418,6757,28,2,104971
20419,6757,231,3,102976
20420,6757,139,3,116487
20421,6757,72,3,163444
20422,6757,408,3,11638
20423,6758,166,1,107602
20424,6758,179,1,37690
20425,6758,206,2,231085
20426,6758,445,2,242631
20427,6759,431,1,129478
20428,6759,20,2,46066
20429,6759,402,3,19944
20430,6759,403,2,34275
20431,6760,74,1,148469
20432,6760,231,2,213098
20433,6760,385,3,132182
20434,6761,393,1,4634
20435,6762,272,2,74064
20436,6762,468,2,17681
20437,6762,209,3,159571
20438,6762,106,2,166969
20439,6762,244,2,65965
20440,6763,264,3,33708
20441,6763,96,1,235640
20442,6764,426,2,172163
20443,6764,485,1,249738
20444,6764,335,1,115765
20445,6765,494,2,43520
20446,6766,106,2,111235
20447,6767,67,3,213491
20448,6768,323,2,11404
20449,6769,127,2,65211
20450,6769,461,2,112909
20451,6769,424,3,14364
20452,6769,124,1,116867
20453,6770,330,2,117137
20454,6770,9,2,190339
20455,6770,311,1,73401
20456,6770,460,2,171819
20457,6770,221,1,14621
20458,6771,172,3,201829
20459,6771,122,3,19990
20460,6771,299,3,76023
20461,6772,97,2,73331
20462,6772,314,3,162296
20463,6772,35,3,173620
20464,6772,200,1,98417
20465,6772,317,1,51951
20466,6773,225,3,186175
20467,6773,288,1,112185
20468,6773,336,1,39542
20469,6773,484,2,91165
20470,6773,471,2,119774
20471,6774,452,1,165521
20472,6774,467,2,191500
20473,6774,177,3,225383
20474,6775,267,3,163542
20475,6776,223,2,9562
20476,6777,213,1,72637
20477,6777,7,3,172126
20478,6778,364,2,232942
20479,6779,467,2,151307
20480,6780,64,1,246515
20481,6780,460,1,68121
20482,6781,103,2,87635
20483,6781,407,1,143008
20484,6781,16,2,177572
20485,6781,113,1,49638
20486,6782,132,2,72958
20487,6782,418,2,208428
20488,6782,262,1,109228
20489,6782,155,3,74663
20490,6783,467,1,210267
20491,6783,169,1,169596
20492,6783,259,2,147592
20493,6783,59,2,247746
20494,6784,56,2,111182
20495,6784,239,2,173802
20496,6784,385,1,168175
20497,6784,250,3,219804
20498,6784,301,2,152723
20499,6785,225,3,184982
20500,6786,354,1,114040
20501,6786,9,3,195355
20502,6786,278,1,39483
20503,6786,177,2,227336
20504,6786,32,2,11034
20505,6787,357,3,142192
20506,6787,370,1,41768
20507,6788,468,3,156222
20508,6788,457,3,117787
20509,6788,35,2,127769
20510,6789,210,2,94588
20511,6790,201,2,11629
20512,6790,401,1,206231
20513,6790,346,3,7951
20514,6790,94,1,181106
20515,6790,292,3,121180
20516,6791,229,3,113474
20517,6791,156,3,119631
20518,6791,4,3,84338
20519,6791,354,3,110384
20520,6791,340,1,24512
20521,6792,175,2,21178
20522,6792,73,2,117404
20523,6792,211,1,90094
20524,6792,212,3,93916
20525,6793,73,2,20421
20526,6794,406,1,134570
20527,6794,372,3,10710
20528,6794,90,2,240799
20529,6794,56,2,49935
20530,6795,417,3,244490
20531,6795,493,3,79651
20532,6796,147,2,156630
20533,6796,250,3,93130
20534,6796,454,1,58170
20535,6796,217,3,22312
20536,6797,141,3,8734
20537,6797,329,2,72881
20538,6797,376,2,63807
20539,6797,465,2,182768
20540,6797,282,1,217607
20541,6798,382,3,173128
20542,6799,478,2,216089
20543,6799,71,3,27527
20544,6800,53,2,35605
20545,6800,55,1,31636
20546,6800,497,1,162928
20547,6800,21,2,139850
20548,6801,480,3,134951
20549,6801,150,1,155957
20550,6801,101,2,168997
20551,6801,324,3,245899
20552,6801,87,2,168194
20553,6802,47,1,183324
20554,6802,155,3,69908
20555,6803,15,2,137253
20556,6803,36,3,136914
20557,6803,82,3,91500
20558,6803,484,1,31436
20559,6804,340,1,145634
20560,6804,489,2,45917
20561,6804,69,1,245262
20562,6804,316,1,34884
20563,6804,488,1,84553
20564,6805,435,1,23792
20565,6805,41,2,231703
20566,6806,248,3,184286
20567,6806,232,3,194117
20568,6806,447,1,70524
20569,6807,375,3,183060
20570,6807,293,3,176641
20571,6807,262,3,62680
20572,6807,41,3,247548
20573,6807,90,1,102290
20574,6808,161,1,155710
20575,6809,447,2,67093
20576,6809,388,3,46758
20577,6809,464,3,75581
20578,6810,431,3,23064
20579,6810,476,1,221605
20580,6810,306,3,201818
20581,6811,108,3,123087
20582,6811,357,3,244368
20583,6811,262,2,55918
20584,6811,40,1,117872
20585,6811,150,3,238399
20586,6812,135,3,121269
20587,6813,427,2,49816
